location_id,postal_code,city,state,country
645,487551,Gadarwara Narsinghpur,Madhya Pradesh,In
646,502270,Jogipet,Telangana,In
647,625005,Thirupparankundram,Tamil Nadu,In
648,560083,Jp Nagar 8Th Phase,Karnataka,In
649,741151,Nadia,West Bengal,In
650,413008,Solapur,Maharashtra,In
651,423601,Singnapur Kopargaon,Maharashtra,In
652,805130,Nawada,Bihar,In
653,518003,Kurnool,Andhra Pradesh,In
654,500074,Hyderabad,Telangana,In
655,396165,Umargam,Gujarat,In
656,521201,Krishna,Andhra Pradesh,In
657,222146,Varanasi,Uttar Pradesh,In
658,500028,Hyderabad,Telangana,In
659,781003,Guwahati,Assam,In
660,690514,Kumarapuram,Kerala,In
661,362265,Veraval,Gujarat,In
662,673631,"Feroke,Calicut",Kerala,In
663,721304,Kharagpur,West Bengal,In
664,636454,Nangavalli,Tamil Nadu,In
665,560061,Bangalore,Karnataka,In
666,403712,"Velsao,Cansaulim",Goa,In
667,500087,Hyderabad,Telangana,In
668,382421,Sargasan Village,Gujarat,In
669,732201,Kaliachak ; Golapgonj,West Bengal,In
670,500065,Hyd,Telangana,In
671,210506,Hamirpur,Uttar Pradesh,In
672,630551,Sivaganga,Tamil Nadu,In
673,689626,Mannar,Kerala,In
674,602109,Kanchipuram District,Tamil Nadu,In
675,503185,Bodhan,Telangana,In
676,480441,Chandameta Butaria,Madhya Pradesh,In
677,247769,Saharanpur,Uttar Pradesh,In
678,400042,Bhandup- East,Maharashtra,In
679,560001,Bengaluru,Karnataka,In
680,743610,Hotar,West Bengal,In
681,110065,Delhi,Delhi,In
682,221108,Varanasi,Uttar Pradesh,In
683,641305,Coimbatore Rural,Tamil Nadu,In
684,609603,Karaikal,Puducherry,In
685,621008,Sikkathambur Palayam,Tamil Nadu,In
686,422006,Nashik,Maharashtra,In
687,321609,Mandawar,Rajasthan,In
688,685595,Thodupuzha,Kerala,In
689,421202,Kalayn,Maharashtra,In
690,781128,Azara,Assam,In
691,784105,Chariduar,Assam,In
692,627858,Sundarapandiapuram,Tamil Nadu,In
693,695313,Thiruvananthapuram,Kerala,In
694,415004,Satara,Maharashtra,In
695,421202,Thane - Mumbai,Maharashtra,In
696,685592,Idukki,Kerala,In
697,782435,Hojai,Assam,In
698,829144,Phusro,Jharkhand,In
699,122003,Gurugram,Haryana,In
700,757002,Baripada,Odisha,In
701,452018,Indore,Madhya Pradesh,In
702,685501,Elappara,Kerala,In
703,110076,South East Delhi,Delhi,In
704,274702,Bhatpar Rani,Uttar Pradesh,In
705,575019,Mangalore,Karnataka,In
706,713331,Chitranjan,West Bengal,In
707,533447,"Kothapalle, E.G.Dt",Andhra Pradesh,In
708,786171,Digboi,Assam,In
709,621804,Ariyalur,Tamil Nadu,In
710,395017,Surat,Gujarat,In
711,636105,Gangavalli,Tamil Nadu,In
712,676307,Tirur,Kerala,In
713,580028,Hubballi,Karnataka,In
714,801503,Patna,Bihar,In
715,421303,Vada,Maharashtra,In
716,400067,Mumbai 400067,Maharashtra,In
717,201301,Noida Sector 75,Uttar Pradesh,In
718,500061,Hyderabad,Telangana,In
719,765029,Gunupur,Odisha,In
720,679323,Perinthalmanna,Kerala,In
721,509216,Farooqnagar,Telangana,In
722,691523,Adoor,Kerala,In
723,400005,Mumbai,Maharashtra,In
724,625527,Usilampatti,Tamil Nadu,In
725,201301,Noida,Uttar Pradesh,In
726,690532,Chingoli,Kerala,In
727,263151,Sitarganj,Uttarakhand,In
728,222202,"Mogra Badshahpur, Jaunpur",Uttar Pradesh,In
729,403726,Vasco Da Gama,Goa,In
730,421201,Mumbai,Maharashtra,In
731,531033,Visakhapatnam,Andhra Pradesh,In
732,614704,Muthupet,Tamil Nadu,In
733,194101,"Leh, Alt No 9419844047",Ladakh,In
734,534275,Narasapur Mandal,Andhra Pradesh,In
735,670011,Chirakkal,Kerala,In
736,144409,Goraya,Punjab,In
737,732202,Malda,West Bengal,In
738,577598,Hiriyur,Karnataka,In
739,561203,Doddaballapur,Karnataka,In
740,110035,New Delhi-35,Delhi,In
741,670502,Taliparamba,Kerala,In
742,788126,Lakhipur Cachar District,Assam,In
743,562125,Bengaluru,Karnataka,In
744,532292,Srikakulam,Andhra Pradesh,In
745,560026,Bengaluru,Karnataka,In
746,695610,Nedumangad,Kerala,In
747,721201,Chandrakona,West Bengal,In
748,560052,Bengaluru,Karnataka,In
749,591307,Gokak,Karnataka,In
750,273151,Ghughuli,Uttar Pradesh,In
751,494450,Bijapur,Chhattisgarh,In
752,410205,Pali,Maharashtra,In
753,442201,Arvi,Maharashtra,In
754,403002,Panaji,Goa,In
755,190021,Srinagar,Jammu & Kashmir,In
756,175021,Mandi,Himachal Pradesh,In
757,110027,Delhi,Delhi,In
758,500047,Secunderabad,Telangana,In
759,785699,Golaghat,Assam,In
760,811101,Barbigha,Bihar,In
761,620006,Tiruchirappalli,Tamil Nadu,In
762,737101,East Sikkim,Sikkim,In
763,425412,Nandurbar,Maharashtra,In
764,263139,Haldwani Golapar,Uttarakhand,In
765,524003,Nellore,Andhra Pradesh,In
766,586103,Vijapura,Karnataka,In
767,411008,Pune,Maharashtra,In
768,534003,Sanivarapupeta,Andhra Pradesh,In
769,603204,"Chenghlepet Taluk, Kancheepuram Dt.",Tamil Nadu,In
770,382019,Gandhinagar,Gujarat,In
771,682034,Ernakulam,Kerala,In
772,412411,Junnar,Maharashtra,In
773,444005,Akola,Maharashtra,In
774,521139,Vijayawada,Andhra Pradesh,In
775,494553,Bade Bacheli,Chhattisgarh,In
776,160003,Chandigarh,Chandigarh,In
777,591311,Kudchi,Karnataka,In
778,110091,East Delhi,Delhi,In
779,605759,Kallakurichi,Tamil Nadu,In
780,461441,Khirkiya,Madhya Pradesh,In
781,201012,Ghaziabad,Uttar Pradesh,In
782,700039,Kolkata  39,West Bengal,In
783,572132,Madhugiri,Karnataka,In
784,521136,Movva,Andhra Pradesh,In
785,400060,Mumbai,Maharashtra,In
786,122002,Gurugram,Haryana,In
787,743289,Maslandapur,West Bengal,In
788,575005,Mangaluru,Karnataka,In
789,402202,Murud,Maharashtra,In
790,342004,Jodhpur,Rajasthan,In
791,721446,Ramnagar,West Bengal,In
792,403530,Onda,Goa,In
793,560065,"Judicial Layout, Bengaluru",Karnataka,In
794,401503,Mumbai,Maharashtra,In
795,574143,Thumbe,Karnataka,In
796,249401,Haridwar,Uttarakhand,In
797,533286,Gokavaram,Andhra Pradesh,In
798,574203,Puttur,Karnataka,In
799,403604,South Goa,Goa,In
800,395013,Surat,Gujarat,In
801,122002,Gurgaon,Haryana,In
802,208011,Kanpur,Uttar Pradesh,In
803,403502,North Goa,Goa,In
804,535463,Parvathipuram,Andhra Pradesh,In
805,533437,Peddapuram,Andhra Pradesh,In
806,751025,Bhubaneswar,Odisha,In
807,712306,Borai,West Bengal,In
808,506006,Warangal,Telangana,In
809,144014,Jalandhar,Punjab,In
810,140301,"Kharar, Distt : Mohali",Punjab,In
811,388355,Anand,Gujarat,In
812,800005,Patna,Bihar,In
813,758041,Champua,Odisha,In
814,145001,Pathankot Lamini,Punjab,In
815,638458,Nambiyur,Tamil Nadu,In
816,500016,"Begumpet, Hyderabad",Telangana,In
817,680687,Chentrapinni,Kerala,In
818,362620,Bantwa,Gujarat,In
819,506005,Warangal Rural,Telangana,In
820,191111,Budgam,Jammu & Kashmir,In
821,691571,Kollam,Kerala,In
822,502319,Patancheru,Telangana,In
823,673503,Edacheri,Kerala,In
824,700142,Kolkata,West Bengal,In
825,670581,Taliparamba,Kerala,In
826,503235,Nizamabad,Telangana,In
827,605004,Pondicherry,Puducherry,In
828,460661,Multai,Madhya Pradesh,In
829,575003,Mangalore,Karnataka,In
830,521105,Hanuman Junction,Andhra Pradesh,In
831,848125,Samastipur,Bihar,In
832,500086,Hyderabad,Andhra Pradesh,In
833,621651,Kallakudi,Tamil Nadu,In
834,422306,Lasalgaon,Maharashtra,In
835,635852,Natrampalli,Tamil Nadu,In
836,501401,Turkapally,Telangana,In
837,521180,Kanchikacharla,Andhra Pradesh,In
838,248160,Dehradun,Uttarakhand,In
839,581339,Shirawad Industrial Area,Karnataka,In
840,680009,Thrissur,Kerala,In
841,673571,Kozhikode,Kerala,In
842,403115,Ponda,Goa,In
843,627412,Alwarkurichi,Tamil Nadu,In
844,803301,Mokameh,Bihar,In
845,246746,Seohara,Uttar Pradesh,In
846,606751,Kalasapakkam,Tamil Nadu,In
847,700058,Kolkata,West Bengal,In
848,403703,Cuncolim,Goa,In
849,671531,Kasargod,Kerala,In
850,453111,Indore,Madhya Pradesh,In
851,813214,Munger,Bihar,In
852,690527,"Kayamkulam,Alappuzha",Kerala,In
853,625706,Thirumangalam,Tamil Nadu,In
854,403114,Savlem Pilerne,Goa,In
855,570008,Mysore,Karnataka,In
856,686536,Changanacheri,Kerala,In
857,636457,Vanavasi,Tamil Nadu,In
858,577215,Channagiri,Karnataka,In
859,638316,Suriyampalayam,Tamil Nadu,In
860,503202,Nizamabad,Telangana,In
861,680711,Trissure,Kerala,In
862,629301,Aralvaimozhi,Tamil Nadu,In
863,481880,Dindori,Madhya Pradesh,In
864,847222,Benipatti,Bihar,In
865,562101,Chickaballpur,Karnataka,In
866,679123,Ganeshgiri (P O) Shoranur,Kerala,In
867,768217,Belpahar,Odisha,In
868,582101,Gadag,Karnataka,In
869,680121,Irinjalakuda,Kerala,In
870,482001,Katni,Madhya Pradesh,In
871,416001,Kolhapur,Maharashtra,In
872,211013,Allahabad,Uttar Pradesh,In
873,143521,Gurdaspur,Punjab,In
874,682030,Kochi,Kerala,In
875,600077,Tiruvallur,Tamil Nadu,In
876,380027,Ahmedabad,Gujarat,In
877,492101,New Raipur,Chhattisgarh,In
878,415307,Khanapur,Maharashtra,In
879,635002,Krishnagiri,Tamil Nadu,In
880,160043,Chandigarh,Chandigarh,In
881,575008,Mangaluru,Karnataka,In
882,605102,Town,Tamil Nadu,In
883,784101,Balipara,Assam,In
884,495001,Bilaspur,Chhattisgarh,In
885,637020,Namakkal,Tamil Nadu,In
886,791111,Itanagar,Arunachal Pradesh,In
887,600100,"Pallikaranai, Chennai",Tamil Nadu,In
888,144002,Jalandhar,Punjab,In
889,606753,Thiruvanamalai,Tamil Nadu,In
890,620008,Tiruchirappalli,Tamil Nadu,In
891,670503,Pariyaram,Kerala,In
892,695501,Athiyannur,Kerala,In
893,575007,Mangalore,Karnataka,In
894,636112,Salem,Tamil Nadu,In
895,673121,"Kalpetta, Wayanad",Kerala,In
896,781007,Guwahati,Assam,In
897,695017,Thiruvananthapuram,Kerala,In
898,400607,Thane-West,Maharashtra,In
899,743425,Haroa,West Bengal,In
900,518218,Kurnool,Andhra Pradesh,In
901,486450,Jaypee Nagar,Madhya Pradesh,In
902,741102,Krishnanagar,West Bengal,In
903,515761,Kalyandurg,Andhra Pradesh,In
904,152026,Muktsar,Punjab,In
905,851116,Begusarai,Bihar,In
906,695023,Thiruvananthapuram,Kerala,In
907,484110,Amlai,Madhya Pradesh,In
908,400077,Mumbai,Maharashtra,In
909,110024,New Delhi,Delhi,In
910,249402,Haridwar,Uttarakhand,In
911,395005,Surat,Gujarat,In
912,673611,Kakkodi,Kerala,In
913,829104,Bermo,Jharkhand,In
914,854108,Katihar,Bihar,In
915,313701,Udaipur,Rajasthan,In
916,410206,"New Panvel, Navi Mumbai, Raigad Dist.",Maharashtra,In
917,801103,Bihta Patna District,Bihar,In
918,176048,Hamirpur,Himachal Pradesh,In
919,248197,Sara Industrial Estate,Uttarakhand,In
920,483220,Panagar,Madhya Pradesh,In
921,788725,Karimganj,Assam,In
922,689621,Tiruvalla,Kerala,In
923,175001,District Mandi,Himachal Pradesh,In
924,689509,Chengannur,Kerala,In
925,534260,West Godavari,Andhra Pradesh,In
926,390023,Vadodara,Gujarat,In
927,603202,Urapakkam West,Tamil Nadu,In
928,822114,Garhwa,Jharkhand,In
929,685566,Rajakkad,Kerala,In
930,804408,Jehanabad,Bihar,In
931,683594,N.Paravoor,Kerala,In
932,285204,Kalpi,Uttar Pradesh,In
933,470229,Garhakota,Madhya Pradesh,In
934,682007,Ernakulam,Kerala,In
935,670702,Mattannur,Kerala,In
936,700131,New Barrackpore,West Bengal,In
937,110012,New Delhi,Delhi,In
938,389151,Dahod,Gujarat,In
939,571216,Virajpete,Karnataka,In
940,847304,Kamtaul,Bihar,In
941,735215,Alipurduar,West Bengal,In
942,400029,Mumbai,Maharashtra,In
943,144201,Jalandhar,Punjab,In
944,400072,"Powai, Mumbai",Maharashtra,In
945,400710,Navimumbai,Maharashtra,In
946,641603,Tiruppur,Tamil Nadu,In
947,533220,I Polavaram,Andhra Pradesh,In
948,636302,Salem,Tamil Nadu,In
949,123506,Farrukh Nagar,Haryana,In
950,743233,Habra,West Bengal,In
951,384002,Mahesana,Gujarat,In
952,575005,Mangaluru 575005,Karnataka,In
953,495119,Pendra,Chhattisgarh,In
954,571463,Mandya,Karnataka,In
955,500015,Secundrabad,Telangana,In
956,502286,Narayankhed,Telangana,In
957,431134,Aurangabad,Maharashtra,In
958,680581,Kolazhy,Kerala,In
959,453331,"Rau,Indore",Madhya Pradesh,In
960,412201,Loni Kalbhor,Maharashtra,In
961,576104,"Manipal,Udupi",Karnataka,In
962,686574,Palai,Kerala,In
963,517643,Chittoor,Andhra Pradesh,In
964,176031,Jawalamukhi,Himachal Pradesh,In
965,560037,Bengaluru East,Karnataka,In
966,600040,Chennai,Tamil Nadu,In
967,531162,Anil Neerkonda Hospital,Andhra Pradesh,In
968,283103,Tundla Kham,Uttar Pradesh,In
969,576235,Udupi,Karnataka,In
970,532427,Srikakulam,Andhra Pradesh,In
971,425003,Jalgaon,Maharashtra,In
972,263139,Kathgodam (Haldwani),Uttarakhand,In
973,412216,Sanaswadi,Maharashtra,In
974,333503,Khetri,Rajasthan,In
975,400071,Mumbai,Maharashtra,In
976,403801,Alto Dabolim,Goa,In
977,614703,Thiruthuraipoondi,Tamil Nadu,In
978,532201,Srikakulam,Andhra Pradesh,In
979,560006,Bengaluru,Karnataka,In
980,690573,Karunagappally,Kerala,In
981,144204,"Urmar Tanda, Hoshiarpur",Punjab,In
982,143109,Chogawan,Punjab,In
983,505452,Karimnagar,Telangana,In
984,201010,Indirapuram Ghaziabad,Uttar Pradesh,In
985,723146,Santaldih,West Bengal,In
986,464665,Bari,Madhya Pradesh,In
987,581204,Kalghatgi,Karnataka,In
988,641664,Coimbatore,Tamil Nadu,In
989,521260,Unguturu,Andhra Pradesh,In
990,535270,Gajapathinagaram,Andhra Pradesh,In
991,577428,Siralkoppa,Karnataka,In
992,500097,"Jillelguda , Meerpet , Hyderabad",Telangana,In
993,700140,Kolkata,West Bengal,In
994,411030,Pune,Maharashtra,In
995,560102,Bangaluru,Karnataka,In
996,711101,Howrah,West Bengal,In
997,630108,Puduvayal,Tamil Nadu,In
998,581316,Aversa,Karnataka,In
999,766105,Balangir,Odisha,In
1000,620012,Trichy,Tamil Nadu,In
1001,638301,Bhavani,Tamil Nadu,In
1002,735221,Malbazar,West Bengal,In
1003,635701,Alangayam,Tamil Nadu,In
1004,226026,Lucknow,Uttar Pradesh,In
1005,560023,Bengaluru,Karnataka,In
1006,507125,Managuru,Telangana,In
1007,688002,Alappuzha,Kerala,In
1008,680570,Thrissur,Kerala,In
1009,394115,Gidc Panoli,Gujarat,In
1010,110064,New Delhi,Delhi,In
1011,505211,Ramagundam,Telangana,In
1012,735214,Dist Alipurduar,West Bengal,In
1013,400615,"Thane(W), Thane",Maharashtra,In
1014,533250,Malikipuram,Andhra Pradesh,In
1015,342005,Jodhpur,Rajasthan,In
1016,160004,Zirakpur,Punjab,In
1017,500006,Hyderabad,Telangana,In
1018,152001,Ferozepur,Punjab,In
1019,570007,Mysuru,Karnataka,In
1020,412105,Pune,Maharashtra,In
1021,571122,Mysuru,Karnataka,In
1022,160009,Chandigarh,Chandigarh,In
1023,689508,Alappuzha,Kerala,In
1024,231304,Mirzapur,Uttar Pradesh,In
1025,190006,Srinagar,Jammu & Kashmir,In
1026,768027,Attabira Dist- Bargarh,Odisha,In
1027,500035,Hyderabad,Andhra Pradesh,In
1028,609313,Tharangambadi,Tamil Nadu,In
1029,685551,Kattappana,Kerala,In
1030,333031,Pilani,Rajasthan,In
1031,410208,Navi Mumbai,Maharashtra,In
1032,227412,Amethi,Uttar Pradesh,In
1033,680614,Thrissur,Kerala,In
1034,305022,Pushkar,Rajasthan,In
1035,400614,Thane,Maharashtra,In
1036,122017,Gurugaon,Haryana,In
1037,627804,Tenkasi,Tamil Nadu,In
1038,441906,Jawharnagar,Maharashtra,In
1039,443404,Nandura,Maharashtra,In
1040,757020,Mayurbhanj,Odisha,In
1041,201301,"Noida,",Uttar Pradesh,In
1042,700109,Agarpara,West Bengal,In
1043,110071,New Delhi,Delhi,In
1044,400703,Vashi,Maharashtra,In
1045,412802,Khandala Satara,Maharashtra,In
1046,421503,Badlapur East,Maharashtra,In
1047,403101,Penha De Franca,Goa,In
1048,400607,Thane West,Maharashtra,In
1049,743503,Kolkata,West Bengal,In
1050,491445,Dongargarh,Chhattisgarh,In
1051,691301,Paravoor,Kerala,In
1052,689678,Pathanamthitta,Kerala,In
1053,781346,Nalbari,Assam,In
1054,683102,Aluva-2,Kerala,In
1055,174101,Nalagarh,Himachal Pradesh,In
1056,673104,Kozhikode,Kerala,In
1057,332301,Fatehpur,Rajasthan,In
1058,502295,"Pothreddipally, Sangareddy",Telangana,In
1059,600095,Vanagaram,Tamil Nadu,In
1060,574231,Narikombu,Karnataka,In
1061,683542,"Perumbavoor,Maruthukavala",Kerala,In
1062,480334,Pandhurna,Madhya Pradesh,In
1063,416415,Sangli,Maharashtra,In
1064,673008,Kovoor,Kerala,In
1065,403602,Margao,Goa,In
1066,131305,Gohana,Haryana,In
1067,585104,Gulbarga,Karnataka,In
1068,625513,Bodinayakanur,Tamil Nadu,In
1069,410507,Talegaon Dabhade,Maharashtra,In
1070,143528,Kahnuwan (Gurdaspur),Punjab,In
1071,415605,Chiplun,Maharashtra,In
1072,411037,Pune.,Maharashtra,In
1073,421202,Dombivli(West),Maharashtra,In
1074,403510,Mapusa,Goa,In
1075,403604,Nuvem,Goa,In
1076,206130,Etawah,Uttar Pradesh,In
1077,342002,Jodhpur,Rajasthan,In
1078,402108,Ambepur,Maharashtra,In
1079,768001,Sambalpur,Odisha,In
1080,332713,Neem Ka Thana,Rajasthan,In
1081,175101,Kullukullu,Himachal Pradesh,In
1082,110085,Rohini Sector 23 Delhi,Delhi,In
1083,686513,Kottayam,Kerala,In
1084,442111,"Pavnar , Wardha",Maharashtra,In
1085,686663,Ernakulam,Kerala,In
1086,676121,Manjeri P.O,Kerala,In
1087,753014,Cuttack - 14,Odisha,In
1088,247670,Haridwar,Uttarakhand,In
1089,122010,Gurugram,Haryana,In
1090,700145,Kolkata 700145,West Bengal,In
1091,721144,"Sabang, Paschim Medinipur",West Bengal,In
1213,673021,Kozhikode,Kerala,In
1092,743247,Swarupnagar Ps,West Bengal,In
1093,829107,Bokaro Thermal,Jharkhand,In
1094,533233,Alamuru,Andhra Pradesh,In
1095,743704,Habra,West Bengal,In
1096,741509,Krishnaganj,West Bengal,In
1097,642005,Muthur,Tamil Nadu,In
1098,799130,Dukli,Tripura,In
1099,110015,Delhi,Delhi,In
1100,492112,Sankra,Chhattisgarh,In
1101,695027,Thiruvallom,Kerala,In
1102,682310,Ernakulam,Kerala,In
1103,846002,Darbhanga,Bihar,In
1104,326513,Jhalawar,Rajasthan,In
1105,400708,"Airoli, Navimumbai",Maharashtra,In
1106,480886,Lakhnadon,Madhya Pradesh,In
1107,845103,Lauriya,Bihar,In
1108,534002,Eluru -2,Andhra Pradesh,In
1109,201013,Ghaziabad,Uttar Pradesh,In
1110,790001,Bomdila,Arunachal Pradesh,In
1111,223225,Azamgarh,Uttar Pradesh,In
1112,721504,Binpur I,West Bengal,In
1113,600028,Chennai 600028,Tamil Nadu,In
1114,785616,Jorhat,Assam,In
1115,201017,Ghaziabad,Uttar Pradesh,In
1116,181102,Ranbirsinghpora,Jammu & Kashmir,In
1117,246762,Nagina,Uttar Pradesh,In
1118,734203,Kurseong -734204,West Bengal,In
1119,250001,Meerut,Uttar Pradesh,In
1120,425405,Shirpur,Maharashtra,In
1121,680588,Thrissur District,Kerala,In
1122,531020,Ntpc Simhadri Township,Andhra Pradesh,In
1123,531163,Bheemunipatanm,Andhra Pradesh,In
1124,712305,Polba Dadpur,West Bengal,In
1125,756019,Gourdanda,Odisha,In
1126,673612,Kozhikode,Kerala,In
1127,302037,Jaipur,Rajasthan,In
1128,441110,Mihan,Maharashtra,In
1129,575004,Mangaluru,Karnataka,In
1130,403720,Margao Salcete,Goa,In
1131,686632,Kottayam,Kerala,In
1132,683108,Aluva,Kerala,In
1133,509208,Makthal,Telangana,In
1134,711114,Chamrail,West Bengal,In
1135,416122,Shiroli Midc,Maharashtra,In
1136,173204,Kasauli,Himachal Pradesh,In
1137,305801,Kishangarh (Ajmer),Rajasthan,In
1138,275301,Amila,Uttar Pradesh,In
1139,572102,Tumkur,Karnataka,In
1140,712503,Bansberia,West Bengal,In
1141,721427,Contai,West Bengal,In
1142,759025,Indipur,Odisha,In
1143,752077,Khandapara,Odisha,In
1144,127030,Bhiwani,Haryana,In
1145,735217,Kalchini,West Bengal,In
1146,224001,"Faizabad, Ayodhya",Uttar Pradesh,In
1147,682510,Kochi,Kerala,In
1148,124108,Gurugram,Haryana,In
1149,400610,Mumbai,Maharashtra,In
1150,209601,Fatehgarh,Uttar Pradesh,In
1151,843330,Sonbarsa,Bihar,In
1152,522529,Phirangipuram,Andhra Pradesh,In
1153,505185,Karimnagar,Telangana,In
1154,207001,Etha,Uttar Pradesh,In
1155,680655,Thrissur,Kerala,In
1156,606903,"Polur Taluk, Thiruvannamalai District, 606903",Tamil Nadu,In
1157,670107,Thalassery,Kerala,In
1158,612602,Natchiarkoil,Tamil Nadu,In
1159,110005,New Delhi,Delhi,In
1160,755043,Panikoili,Odisha,In
1161,524309,Nellore District,Andhra Pradesh,In
1162,452011,Indore,Madhya Pradesh,In
1163,462016,Bhopal,Madhya Pradesh,In
1164,680553,"Puzhakkal P O, Thrissur",Kerala,In
1165,209101,Akbarpur Near Kanpur,Uttar Pradesh,In
1166,400010,Mumbai,Maharashtra,In
1167,462003,Bhopal,Madhya Pradesh,In
1168,680305,Thrissur,Kerala,In
1169,759123,Anugul,Odisha,In
1170,403002,Taleigao  Panaji,Goa,In
1171,612603,Thiruvarur,Tamil Nadu,In
1172,711103,Kolkata,West Bengal,In
1173,577502,Chitradurga,Karnataka,In
1174,506349,Warangal,Telangana,In
1175,444604,Amravati,Maharashtra,In
1176,403714,Quepem,Goa,In
1177,465661,Rajgarh Rajgarh District,Madhya Pradesh,In
1178,306705,Mundara,Rajasthan,In
1179,225401,Barabanki,Uttar Pradesh,In
1180,229404,Unchahar,Uttar Pradesh,In
1181,686143,Vaikom,Kerala,In
1182,110081,New Delhi,Delhi,In
1183,683544,Ernakulam,Kerala,In
1184,603112,Muthukadu,Tamil Nadu,In
1185,410101,Neral,Maharashtra,In
1186,571111,"Gundlupet Taloku,Chamarajanagara Distic",Karnataka,In
1187,324009,Kota,Rajasthan,In
1188,591109,Belgaum,Karnataka,In
1189,421501,"Ambarnath, West",Maharashtra,In
1190,670706,Kannur,Kerala,In
1191,500056,Secunderabad,Telangana,In
1192,509216,Shadnagar,Telangana,In
1193,272124,Basti,Uttar Pradesh,In
1194,248171,Dehradun,Uttarakhand,In
1195,788806,Badarpur Rly Town,Assam,In
1196,401202,Bassein,Maharashtra,In
1197,577426,Ripponpete,Karnataka,In
1198,444505,Washim,Maharashtra,In
1199,421203,Mumbai,Maharashtra,In
1200,812004,Bhagalpur,Bihar,In
1201,624003,Dindigul,Tamil Nadu,In
1202,560080,Bengalurubangalore,Karnataka,In
1203,577203,Urgadur. Shivamogga,Karnataka,In
1204,531162,Bheemunipatnam,Andhra Pradesh,In
1205,583229,Karatagi,Karnataka,In
1206,743222,"Habra, Ashokenagar",West Bengal,In
1207,490011,Bhilai,Chhattisgarh,In
1208,854301,Purnia,Bihar,In
1209,515301,Madakasira,Andhra Pradesh,In
1210,521101,.Gannavaram,Andhra Pradesh,In
1211,713422,Manteswar,West Bengal,In
1212,184120,Vijaypur Koulpur,Jammu & Kashmir,In
1214,825302,Hazaribagh,Jharkhand,In
1215,638011,Erodeerode,Tamil Nadu,In
1216,577424,Shivamoga,Karnataka,In
1217,695027,Thiruvallam,Kerala,In
1218,785640,Sibsagar,Assam,In
1219,700034,"Behala, Kolkata",West Bengal,In
1220,637303,Sankari(T.K),Tamil Nadu,In
1221,691013,Kollam,Kerala,In
1222,680517,Kunnamkulam,Kerala,In
1223,533291,Rangampeta,Andhra Pradesh,In
1224,695523,Venganoor,Kerala,In
1225,627114,"Sanganapuram, Tirunelveli District",Tamil Nadu,In
1226,110096,Delhi,Delhi,In
1227,401305,Virar,Maharashtra,In
1228,144630,Nakodar,Punjab,In
1229,172201,Jhakhri,Himachal Pradesh,In
1230,176402,Indora,Himachal Pradesh,In
1231,679103,Ottapalam,Kerala,In
1232,416511,Banda,Maharashtra,In
1233,421204,Dombivli-East,Maharashtra,In
1234,576220,Opposite To Sri Mookambika Temple Kollur,Karnataka,In
1235,783370,Kokrajhar,Assam,In
1236,415712,Dapoli Camp,Maharashtra,In
1237,752050,"Jatani, Bhubaneswar",Odisha,In
1238,518124,Nandyala District,Andhra Pradesh,In
1239,143416,Patti,Punjab,In
1240,742227,Jangipur,West Bengal,In
1241,673601,Kozhikode,Kerala,In
1242,401101,Mumbai,Maharashtra,In
1243,441002,Nagpur,Maharashtra,In
1244,495447,Banki Mongra,Chhattisgarh,In
1245,601301,Kanchepuram,Tamil Nadu,In
1246,403507,"Camurlim, Bardez",Goa,In
1247,685605,Thodupuzha,Kerala,In
1248,151301,Raman,Punjab,In
1249,176206,Kangra,Himachal Pradesh,In
1250,534330,"Khandavalli, Peravali Mandal, West Godavari",Andhra Pradesh,In
1251,211008,Allahabad,Uttar Pradesh,In
1252,261131,Khairabad Sitapur District,Uttar Pradesh,In
